"codeSystem","decode","codeSystemVersion","uuid:ID","id","code"
"http://www.cdisc.org","Interventional Study","2023-09-29","b471cf05-b035-46e5-a4f4-3f4882b3bf39","Code_1","C98388"
"http://www.cdisc.org","Phase II Trial","2023-09-29","75bbc36b-5a09-4dad-9a80-d0948f017a13","Code_2","C15601"
"http://www.cdisc.org","Sponsor Approval Date","2023-09-29","832a9688-19d2-4a4b-864a-2feb8dd0bf23","Code_5","C132352"
"http://www.cdisc.org","Global","2023-09-29","355c89da-1eb5-4c49-a134-2f68d71a11de","Code_6","C68846"
"http://www.cdisc.org","IRB/IEC Feedback","2023-09-29","fc15cbe6-bb25-4e0f-be1b-cedcc8068f6e","Code_65","C99904x3"
"http://www.cdisc.org","Other","2023-09-29","df1cb8ad-b447-4948-8376-1b9368eecb85","Code_66","C17649"
"http://www.cdisc.org","Region","2023-09-29","d014502d-0dcd-4adc-939c-16e6230952a5","Code_68","C41129"
"ISO 3166 1 alpha3","Europe","2020-08","c0c5854b-89ca-442b-b31e-e8c1b9fa78fa","Code_67","150"
"SPONSOR","Eli Lilly","12","c81598eb-4346-485e-98a7-65fc06dcc717","Code_3","PHARMA"
"http://www.cdisc.org","Clinical Study Sponsor","2023-09-29","3febd413-3e34-47e5-a8da-fa23376babdc","Code_69","C70793"
"ISO 3166 1 alpha3","United States of America","2020-08","06d63794-213b-4ab7-b1a9-641b4e7f8016","Code_70","USA"
"http://www.cdisc.org","Study Registry","2023-09-29","315aa0cc-2f2c-41f3-b004-8aaaf68ff995","Code_71","C93453"
"http://www.cdisc.org","Treatment Study","2023-09-29","b8b2163a-5097-4531-bbd0-7d762ae00fcb","Code_129","C49656"
"http://www.cdisc.org","Efficacy Study","2023-09-29","2d12d3bb-22a6-40e5-a940-b122e9a744aa","Code_130","C49666"
"http://www.cdisc.org","Safety Study","2023-09-29","7ec210c4-9042-4ef8-91c9-110d96da1da2","Code_131","C49667"
"http://www.cdisc.org","Pharmacokinetic Study","2023-09-29","f6fbf463-bf47-44f9-91ac-720ea376ab2e","Code_132","C49663"
"SPONSOR","Mild to Moderate Alzheimer\'s Disease","12","f8f269e8-800d-441b-ac07-bd0c8d838aa6","Code_126","MILD_MOD_ALZ"
"SNOMED","Alzheimer\'s disease","January 31, 2018","98481501-4954-4296-8b19-40002e317fc8","Code_127","26929004"
"http://www.cdisc.org","Parallel Study","2023-09-29","37765578-b3ea-4fdb-89c5-6bc5810a9ea5","Code_133","C82639"
"http://www.cdisc.org","Visit","2023-09-29","8411e115-8db1-42b8-a367-30c6b3d4a408","Code_75","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","555b632f-3e6a-4c47-ae6a-d64ac93b8c34","Code_76","C51282"
"http://www.cdisc.org","In Person","2023-09-29","2cbb9145-8d1b-4ae6-9d16-7c7b7486c28c","Code_77","C175574"
"http://www.cdisc.org","Visit","2023-09-29","97e29377-278d-4680-ab96-c0116ae283d5","Code_78","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","80906dd8-5d35-4534-a453-327ed41ba665","Code_79","C51282"
"http://www.cdisc.org","In Person","2023-09-29","452773d4-1618-4201-80fc-b8124afc2cf3","Code_80","C175574"
"http://www.cdisc.org","Visit","2023-09-29","58c97fd8-df9c-4910-ab44-be7083c8faa8","Code_81","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","3dcb1d71-4a11-4fd1-b428-49671085aa29","Code_82","C51282"
"http://www.cdisc.org","In Person","2023-09-29","8c7a1697-6808-4ae4-a8d5-e10c76b5a71f","Code_83","C175574"
"http://www.cdisc.org","Visit","2023-09-29","51ca13b8-944e-40d3-868b-87e39f0129dd","Code_84","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","b0296a61-c4bb-4a99-b66a-07507838c3f6","Code_85","C51282"
"http://www.cdisc.org","In Person","2023-09-29","8eb9470a-c6fa-4c96-b5b6-8d9c74e0c80e","Code_86","C175574"
"http://www.cdisc.org","Visit","2023-09-29","d2311104-9dbe-444d-bd16-3ad20b67fef8","Code_87","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","5fd1e2a1-5da8-4cc8-8e96-ba66a4a7b2d2","Code_88","C51282"
"http://www.cdisc.org","In Person","2023-09-29","3cb7b740-6231-4fec-afe6-853a576377a0","Code_89","C175574"
"http://www.cdisc.org","Visit","2023-09-29","96ceaeb2-b1fb-45f4-aec0-6291078aad5e","Code_90","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","f96a6815-c7e4-42df-b4a8-524beed16b9d","Code_91","C51282"
"http://www.cdisc.org","In Person","2023-09-29","6d9f21f7-438c-46c2-b06f-fe680225d860","Code_92","C175574"
"http://www.cdisc.org","Visit","2023-09-29","1b59be8a-ce2f-4341-92c8-3299474549ef","Code_93","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","53363652-b9cd-4e02-8d08-535eeae748f9","Code_94","C51282"
"http://www.cdisc.org","In Person","2023-09-29","4aed4ebd-ada0-43e3-9e57-4b6bf07b5695","Code_95","C175574"
"http://www.cdisc.org","Telephone Call","2023-09-29","dab16ae5-709e-4ce9-b035-14e9379aacef","Code_96","C171537"
"http://www.cdisc.org","Visit","2023-09-29","80a57129-1965-4a1e-ad4d-4ee4690ce11a","Code_97","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","22209bf6-cea0-41e6-8ec3-eec51e03d68e","Code_98","C51282"
"http://www.cdisc.org","In Person","2023-09-29","cd4979cd-bd2e-455c-932e-4f3f262a649e","Code_99","C175574"
"http://www.cdisc.org","Telephone Call","2023-09-29","e529ee88-d103-46b6-be6c-6eb69d61aec0","Code_100","C171537"
"http://www.cdisc.org","Visit","2023-09-29","a2ac3b3f-ba87-4aea-aee7-2fdb65fdb546","Code_101","C25716"
"http://www.cdisc.org","Clinic","2023-09-29","48caed30-43fb-4be4-a777-493145e4faa6","Code_102","C51282"
"http://www.cdisc.org","In Person","2023-09-29","37a4f76a-e7a9-4fde-bace-eb2d8fc9c52e","Code_103","C175574"
"http://www.cdisc.org","Telephone Call","2023-09-29","a875cb36-d770-4d11-be08-090aaa22e331","Code_104","C171537"
